station_id,reference_key,source_sheet,source_row,station_code,station_name,latitude,longitude,return_period_yr,duration_min,existing_value,gridf_value,bias_pct,K,a,b,c,K_r,a_r,b_r,c_r,abs_bias_pct
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,10,360,4.379064919143755,16.419701406378387,274.959077098792,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,274.959077098792
disaggregation_row98,disaggregation,Disaggregation,98,,,-20.3636,-51.4239,500,5,274.67590164466634,1022.5466373419694,272.27388031469314,5294.07,0.143,32.7,1.06,1699.4512939453125,0.20085278153419495,2.375734329223633,0.8789082765579224,272.27388031469314
standard_row248,standard,Standard,248,956000,Alta Floresta,-9.8703,-56.1022,100,10080,0.5312415596362754,1.97619191227557,271.99497600086244,4766.289,0.098,29.239,1.036,3888.23291015625,0.22853803634643555,24.596786499023438,0.9366915822029114,271.99497600086244
standard_row154,standard,Standard,154,1943002,Conceição do Mato Dentro (ANEEL),-19.0167,-43.4442,25,10080,0.2554860661838351,0.9440728861284376,269.52030309517136,9459.772,0.23,34.548,1.221,2301.668701171875,0.15907706320285797,23.045703887939453,0.9013510942459106,269.52030309517136
standard_row80,standard,Standard,80,1641010,Itinga,-16.61809999,-41.76749999,2,10080,0.1799102894003042,0.6640085573237833,269.077588356467,6482.993,0.216,35.23,1.154,1163.81103515625,0.1984715610742569,7.605316162109375,0.8250823020935059,269.077588356467
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,25,360,5.396494087600322,19.890654016599257,268.5847458316053,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,268.5847458316053
standard_row136,standard,Standard,136,1847041,UHE Emborcação Barrament (Araguari),-18.45189999,-47.9844,2,5,107.52999258961763,395.7334531837202,268.0214642011698,6000.0,0.173,58.696,0.997,1705.19580078125,0.1657327115535736,1.0759778022766113,0.8732106685638428,268.0214642011698
disaggregation_row88,disaggregation,Disaggregation,88,,,-19.6967,-56.2828,100,10080,0.7531545476176984,2.7579813519750402,266.1906259078971,6252.52,0.163,32.96,1.06,1454.85400390625,0.2448670119047165,5.8946452140808105,0.802245557308197,266.1906259078971
standard_row136,standard,Standard,136,1847041,UHE Emborcação Barrament (Araguari),-18.45189999,-47.9844,5,5,126.00078109539994,460.63235680320804,265.57896927198084,6000.0,0.173,58.696,0.997,1705.19580078125,0.1657327115535736,1.0759778022766113,0.8732106685638428,265.57896927198084
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,50,360,6.320428818284609,22.995922265392153,263.8348429598064,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,263.8348429598064
standard_row136,standard,Standard,136,1847041,UHE Emborcação Barrament (Araguari),-18.45189999,-47.9844,10,5,142.05333253759892,516.7077302066045,263.74206854305334,6000.0,0.173,58.696,0.997,1705.19580078125,0.1657327115535736,1.0759778022766113,0.8732106685638428,263.74206854305334
disaggregation_row310,disaggregation,Disaggregation,310,,,-28.9583,-49.6014,500,5,178.21391960349337,648.0444191390794,263.632886017494,913.3,0.1756,29.4,0.7703,2618.98681640625,0.20241861045360565,15.140118598937988,0.8840456008911133,263.632886017494
standard_row80,standard,Standard,80,1641010,Itinga,-16.61809999,-41.76749999,5,10080,0.21928606986871474,0.7964407103740727,263.19712914317677,6482.993,0.216,35.23,1.154,1163.81103515625,0.1984715610742569,7.605316162109375,0.8250823020935059,263.19712914317677
standard_row252,standard,Standard,252,1454000,Paranatinga,-14.4178,-54.04939999,2,10080,0.21396281405354192,0.776886047624912,263.0939567987288,9895.483,0.124,46.84,1.174,1595.35986328125,0.1899460256099701,10.231026649475098,0.8415994048118591,263.0939567987288
standard_row136,standard,Standard,136,1847041,UHE Emborcação Barrament (Araguari),-18.45189999,-47.9844,25,5,166.45431126599223,601.4459925706777,261.32797522412824,6000.0,0.173,58.696,0.997,1705.19580078125,0.1657327115535736,1.0759778022766113,0.8732106685638428,261.32797522412824
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,75,360,6.932587370794387,25.0325160942544,261.08475458544405,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,261.08475458544405
standard_row136,standard,Standard,136,1847041,UHE Emborcação Barrament (Araguari),-18.45189999,-47.9844,50,5,187.66065912466195,674.6634036302004,259.51243418687193,6000.0,0.173,58.696,0.997,1705.19580078125,0.1657327115535736,1.0759778022766113,0.8732106685638428,259.51243418687193
standard_row260,standard,Standard,260,1753000,Alto Araguaia,-17.3,-53.2194,500,2880,1.4766006075908324,5.306977350786671,259.4050634616317,7339.183,0.121,37.977,1.161,1042.923828125,0.16360996663570404,2.9438507556915283,0.7904951572418213,259.4050634616317
